Record Length,Analog:100000
Sample Interval,CH3:2.000000E-07
Vertical Units, CH3:V
Vertical Scale, CH3:+2.000000E-01
Vertical Offset, CH3:-2.000000E-01
Horizontal Units,s
Horizontal Scale,+2.000000E-03
Model Number,T3DSO2354A
Serial Number,T0101C22190207
Software Version,5.0.1.3.9R12
Source,CH3
Second,Value
+9.7530000000E-03,+1.666665E-03
+9.7532000000E-03,-6.666675E-03
+9.7534000000E-03,-1.833333E-02
+9.7536000000E-03,-4.999995E-03
+9.7538000000E-03,-6.666675E-03
+9.7540000000E-03,+1.333334E-02
+9.7542000000E-03,+2.500001E-02
+9.7544000000E-03,+1.000001E-02
+9.7546000000E-03,-3.333330E-03
+9.7548000000E-03,-1.500000E-02
+9.7550000000E-03,-6.666675E-03
+9.7552000000E-03,+1.166667E-02
+9.7554000000E-03,+6.666660E-03
+9.7556000000E-03,+2.166666E-02
+9.7558000000E-03,+1.000001E-02
+9.7560000000E-03,+4.999995E-03
+9.7562000000E-03,-1.000001E-02
+9.7564000000E-03,-4.999995E-03
+9.7566000000E-03,+1.666665E-03
+9.7568000000E-03,+2.666667E-02
+9.7570000000E-03,+2.166666E-02
+9.7572000000E-03,+1.500000E-02
+9.7574000000E-03,-6.666675E-03
+9.7576000000E-03,-1.166667E-02
+9.7578000000E-03,-1.833333E-02
+9.7580000000E-03,-1.666665E-03
+9.7582000000E-03,+1.333334E-02
+9.7584000000E-03,+1.666667E-02
+9.7586000000E-03,+2.333333E-02
+9.7588000000E-03,+1.666665E-03
+9.7590000000E-03,+0.000000E+00
+9.7592000000E-03,-1.500000E-02
+9.7594000000E-03,-8.333340E-03
+9.7596000000E-03,+4.999995E-03
+9.7598000000E-03,+1.333334E-02
+9.7600000000E-03,+1.166667E-02
+9.7602000000E-03,+1.666667E-02
+9.7604000000E-03,+1.666665E-03
+9.7606000000E-03,-6.666675E-03
+9.7608000000E-03,-6.666675E-03
+9.7610000000E-03,+8.333325E-03
+9.7612000000E-03,+2.333333E-02
+9.7614000000E-03,+6.666660E-03
+9.7616000000E-03,+1.833333E-02
+9.7618000000E-03,-1.166667E-02
+9.7620000000E-03,-1.666667E-02
+9.7622000000E-03,+0.000000E+00
+9.7624000000E-03,+4.999995E-03
+9.7626000000E-03,+1.833333E-02
+9.7628000000E-03,+1.500000E-02
+9.7630000000E-03,+2.500001E-02
+9.7632000000E-03,-6.666675E-03
+9.7634000000E-03,-1.500000E-02
+9.7636000000E-03,-6.666675E-03
+9.7638000000E-03,-3.333330E-03
+9.7640000000E-03,+1.166667E-02
+9.7642000000E-03,+2.666667E-02
+9.7644000000E-03,+2.000000E-02
+9.7646000000E-03,+6.666660E-03
+9.7648000000E-03,-4.999995E-03
+9.7650000000E-03,-1.000001E-02
+9.7652000000E-03,-1.666665E-03
+9.7654000000E-03,-1.666665E-03
+9.7656000000E-03,+8.333325E-03
+9.7658000000E-03,+1.833333E-02
+9.7660000000E-03,+3.333330E-03
+9.7662000000E-03,+0.000000E+00
+9.7664000000E-03,-4.999995E-03
+9.7666000000E-03,-4.999995E-03
+9.7668000000E-03,+2.500001E-02
+9.7670000000E-03,+1.000001E-02
+9.7672000000E-03,+4.999995E-03
+9.7674000000E-03,+1.166667E-02
+9.7676000000E-03,+6.666660E-03
+9.7678000000E-03,+3.333330E-03
+9.7680000000E-03,-3.333330E-03
+9.7682000000E-03,+0.000000E+00
+9.7684000000E-03,+3.166667E-02
+9.7686000000E-03,+1.500000E-02
+9.7688000000E-03,+1.000001E-02
+9.7690000000E-03,-3.333330E-03
+9.7692000000E-03,-2.000000E-02
+9.7694000000E-03,-2.000000E-02
+9.7696000000E-03,-1.000001E-02
+9.7698000000E-03,+1.833333E-02
+9.7700000000E-03,+2.166666E-02
+9.7702000000E-03,+1.833333E-02
+9.7704000000E-03,-1.666665E-03
+9.7706000000E-03,-1.166667E-02
+9.7708000000E-03,-2.000000E-02
+9.7710000000E-03,-1.166667E-02
+9.7712000000E-03,+4.999995E-03
+9.7714000000E-03,+3.000000E-02
+9.7716000000E-03,+2.166666E-02
+9.7718000000E-03,-3.333330E-03
+9.7720000000E-03,-1.166667E-02
+9.7722000000E-03,+1.666665E-03
+9.7724000000E-03,-3.333330E-03
+9.7726000000E-03,+1.666667E-02
+9.7728000000E-03,+2.333333E-02
+9.7730000000E-03,+1.666667E-02
+9.7732000000E-03,+1.666667E-02
+9.7734000000E-03,-3.333330E-03
+9.7736000000E-03,-1.833333E-02
+9.7738000000E-03,-1.666665E-03
+9.7740000000E-03,+8.333325E-03
+9.7742000000E-03,+8.333325E-03
+9.7744000000E-03,+2.000000E-02
+9.7746000000E-03,+2.833334E-02
+9.7748000000E-03,+1.666667E-02
+9.7750000000E-03,-2.166668E-02
+9.7752000000E-03,-1.333334E-02
+9.7754000000E-03,-1.666665E-03
+9.7756000000E-03,+2.500001E-02
+9.7758000000E-03,+1.833333E-02
+9.7760000000E-03,+1.333334E-02
+9.7762000000E-03,+1.666665E-03
+9.7764000000E-03,-1.166667E-02
+9.7766000000E-03,-6.666675E-03
+9.7768000000E-03,-1.666665E-03
+9.7770000000E-03,+1.833333E-02
+9.7772000000E-03,+4.999995E-03
+9.7774000000E-03,+1.833333E-02
+9.7776000000E-03,-6.666675E-03
+9.7778000000E-03,+4.999995E-03
+9.7780000000E-03,-1.000001E-02
+9.7782000000E-03,-4.999995E-03
+9.7784000000E-03,+1.333334E-02
+9.7786000000E-03,+2.333333E-02
+9.7788000000E-03,+2.166666E-02
+9.7790000000E-03,-6.666675E-03
+9.7792000000E-03,-6.666675E-03
+9.7794000000E-03,-6.666675E-03
+9.7796000000E-03,-1.833333E-02
+9.7798000000E-03,+3.333330E-03
+9.7800000000E-03,+2.666667E-02
+9.7802000000E-03,+2.833334E-02
+9.7804000000E-03,+1.666665E-03
+9.7806000000E-03,+1.166667E-02
+9.7808000000E-03,-1.500000E-02
+9.7810000000E-03,-1.166667E-02
+9.7812000000E-03,-3.333330E-03
+9.7814000000E-03,+2.333333E-02
+9.7816000000E-03,+1.500000E-02
+9.7818000000E-03,+2.000000E-02
+9.7820000000E-03,-3.333330E-03
+9.7822000000E-03,-4.999995E-03
+9.7824000000E-03,-2.333334E-02
+9.7826000000E-03,+3.333330E-03
+9.7828000000E-03,+8.333325E-03
+9.7830000000E-03,+1.666667E-02
+9.7832000000E-03,+1.666667E-02
+9.7834000000E-03,+6.666660E-03
+9.7836000000E-03,-1.500000E-02
+9.7838000000E-03,-1.333334E-02
+9.7840000000E-03,+6.666660E-03
+9.7842000000E-03,+3.333330E-03
+9.7844000000E-03,+1.000001E-02
+9.7846000000E-03,+3.166667E-02
+9.7848000000E-03,+2.000000E-02
+9.7850000000E-03,-1.000001E-02
+9.7852000000E-03,-2.500001E-02
+9.7854000000E-03,-3.333330E-03
+9.7856000000E-03,+1.500000E-02
+9.7858000000E-03,+1.333334E-02
+9.7860000000E-03,+2.166666E-02
+9.7862000000E-03,+1.166667E-02
+9.7864000000E-03,-8.333340E-03
+9.7866000000E-03,-1.000001E-02
+9.7868000000E-03,-8.333340E-03
+9.7870000000E-03,-1.333334E-02
+9.7872000000E-03,+8.333325E-03
+9.7874000000E-03,+2.666667E-02
+9.7876000000E-03,+1.500000E-02
+9.7878000000E-03,+3.333330E-03
+9.7880000000E-03,-1.333334E-02
+9.7882000000E-03,-6.666675E-03
+9.7884000000E-03,+8.333325E-03
+9.7886000000E-03,+1.333334E-02
+9.7888000000E-03,+2.333333E-02
+9.7890000000E-03,+1.166667E-02
+9.7892000000E-03,+3.333330E-03
+9.7894000000E-03,-1.666667E-02
+9.7896000000E-03,-2.000000E-02
+9.7898000000E-03,+3.333330E-03
+9.7900000000E-03,+2.500001E-02
+9.7902000000E-03,+1.500000E-02
+9.7904000000E-03,+1.166667E-02
+9.7906000000E-03,+1.500000E-02
+9.7908000000E-03,+1.666665E-03
+9.7910000000E-03,-4.999995E-03
+9.7912000000E-03,-4.999995E-03
+9.7914000000E-03,+0.000000E+00
+9.7916000000E-03,+1.666667E-02
+9.7918000000E-03,+1.666667E-02
+9.7920000000E-03,+1.666667E-02
+9.7922000000E-03,-1.500000E-02
+9.7924000000E-03,-1.833333E-02
+9.7926000000E-03,-3.333330E-03
+9.7928000000E-03,-1.000001E-02
+9.7930000000E-03,+3.166667E-02
+9.7932000000E-03,+2.666667E-02
+9.7934000000E-03,+1.333334E-02
+9.7936000000E-03,-3.333330E-03
+9.7938000000E-03,-4.999995E-03
+9.7940000000E-03,-4.999995E-03
+9.7942000000E-03,+6.666660E-03
+9.7944000000E-03,+1.666667E-02
+9.7946000000E-03,+2.333333E-02
+9.7948000000E-03,+6.666660E-03
+9.7950000000E-03,-1.333334E-02
+9.7952000000E-03,-4.999995E-03
+9.7954000000E-03,-1.000001E-02
+9.7956000000E-03,+3.333330E-03
+9.7958000000E-03,+1.333334E-02
+9.7960000000E-03,+3.000000E-02
+9.7962000000E-03,+6.666660E-03
+9.7964000000E-03,-1.666665E-03
+9.7966000000E-03,-4.999995E-03
+9.7968000000E-03,-1.166667E-02
+9.7970000000E-03,-1.333334E-02
+9.7972000000E-03,+1.000001E-02
+9.7974000000E-03,+2.333333E-02
+9.7976000000E-03,+1.833333E-02
+9.7978000000E-03,+4.999995E-03
+9.7980000000E-03,-8.333340E-03
+9.7982000000E-03,-2.666667E-02
+9.7984000000E-03,-1.500000E-02
+9.7986000000E-03,+4.999995E-03
+9.7988000000E-03,+2.000000E-02
+9.7990000000E-03,+3.833333E-02
+9.7992000000E-03,+1.000001E-02
+9.7994000000E-03,+4.999995E-03
+9.7996000000E-03,-4.166667E-02
+9.7998000000E-03,-2.166668E-02
+9.8000000000E-03,+1.000001E-02
+9.8002000000E-03,+2.500001E-02
+9.8004000000E-03,+2.000000E-02
+9.8006000000E-03,+2.666667E-02
+9.8008000000E-03,+1.666665E-03
+9.8010000000E-03,-2.166668E-02
+9.8012000000E-03,-1.833333E-02
+9.8014000000E-03,-1.333334E-02
+9.8016000000E-03,+2.166666E-02
+9.8018000000E-03,+3.333333E-02
+9.8020000000E-03,+0.000000E+00
+9.8022000000E-03,+1.666665E-03
+9.8024000000E-03,-1.500000E-02
+9.8026000000E-03,-2.166668E-02
+9.8028000000E-03,-1.000001E-02
+9.8030000000E-03,+1.500000E-02
+9.8032000000E-03,+3.000000E-02
+9.8034000000E-03,+1.833333E-02
+9.8036000000E-03,+1.166667E-02
+9.8038000000E-03,+8.333325E-03
+9.8040000000E-03,-1.500000E-02
+9.8042000000E-03,-1.333334E-02
+9.8044000000E-03,+8.333325E-03
+9.8046000000E-03,+1.000001E-02
+9.8048000000E-03,+1.500000E-02
+9.8050000000E-03,+1.166667E-02
+9.8052000000E-03,-1.166667E-02
+9.8054000000E-03,-1.000001E-02
+9.8056000000E-03,-4.999995E-03
+9.8058000000E-03,-3.333330E-03
+9.8060000000E-03,+3.333333E-02
+9.8062000000E-03,+1.666667E-02
+9.8064000000E-03,+6.666660E-03
+9.8066000000E-03,-1.000001E-02
+9.8068000000E-03,-1.166667E-02
+9.8070000000E-03,-2.333334E-02
+9.8072000000E-03,+1.333334E-02
+9.8074000000E-03,+1.000001E-02
+9.8076000000E-03,+2.000000E-02
+9.8078000000E-03,+2.166666E-02
+9.8080000000E-03,+0.000000E+00
+9.8082000000E-03,-8.333340E-03
+9.8084000000E-03,-6.666675E-03
+9.8086000000E-03,-1.833333E-02
+9.8088000000E-03,+1.666667E-02
+9.8090000000E-03,+2.833334E-02
+9.8092000000E-03,+1.833333E-02
+9.8094000000E-03,+4.999995E-03
+9.8096000000E-03,-4.999995E-03
+9.8098000000E-03,-1.666667E-02
+9.8100000000E-03,-1.333334E-02
+9.8102000000E-03,+1.500000E-02
+9.8104000000E-03,+2.666667E-02
+9.8106000000E-03,+1.500000E-02
+9.8108000000E-03,+2.000000E-02
+9.8110000000E-03,-1.666665E-03
+9.8112000000E-03,-2.500001E-02
+9.8114000000E-03,-8.333340E-03
+9.8116000000E-03,+8.333325E-03
+9.8118000000E-03,+1.666665E-03
+9.8120000000E-03,+3.500000E-02
+9.8122000000E-03,+3.333330E-03
+9.8124000000E-03,+4.999995E-03
+9.8126000000E-03,-1.666667E-02
+9.8128000000E-03,-1.666667E-02
+9.8130000000E-03,-3.333330E-03
+9.8132000000E-03,+2.166666E-02
+9.8134000000E-03,+1.833333E-02
+9.8136000000E-03,+1.000001E-02
+9.8138000000E-03,+0.000000E+00
+9.8140000000E-03,-1.333334E-02
+9.8142000000E-03,-1.833333E-02
+9.8144000000E-03,-6.666675E-03
+9.8146000000E-03,+1.500000E-02
+9.8148000000E-03,+2.000000E-02
+9.8150000000E-03,+1.833333E-02
+9.8152000000E-03,+6.666660E-03
+9.8154000000E-03,-2.000000E-02
+9.8156000000E-03,-2.833334E-02
+9.8158000000E-03,-1.333334E-02
+9.8160000000E-03,+1.666665E-03
+9.8162000000E-03,+2.333333E-02
+9.8164000000E-03,+2.333333E-02
+9.8166000000E-03,-1.666665E-03
+9.8168000000E-03,+1.666665E-03
+9.8170000000E-03,-2.000000E-02
+9.8172000000E-03,-3.333330E-03
+9.8174000000E-03,+1.166667E-02
+9.8176000000E-03,+2.666667E-02
+9.8178000000E-03,+2.166666E-02
+9.8180000000E-03,+1.833333E-02
+9.8182000000E-03,+1.333334E-02
+9.8184000000E-03,-2.000000E-02
+9.8186000000E-03,-1.833333E-02
+9.8188000000E-03,-1.666665E-03
+9.8190000000E-03,+1.666667E-02
+9.8192000000E-03,+2.666667E-02
+9.8194000000E-03,+1.333334E-02
+9.8196000000E-03,-6.666675E-03
+9.8198000000E-03,-2.333334E-02
+9.8200000000E-03,-3.000000E-02
+9.8202000000E-03,+0.000000E+00
+9.8204000000E-03,+1.666667E-02
+9.8206000000E-03,+2.000000E-02
+9.8208000000E-03,+2.500001E-02
+9.8210000000E-03,+1.666667E-02
+9.8212000000E-03,-1.666665E-03
+9.8214000000E-03,+0.000000E+00
+9.8216000000E-03,-1.000001E-02
+9.8218000000E-03,+4.999995E-03
+9.8220000000E-03,+2.166666E-02
+9.8222000000E-03,+3.333333E-02
+9.8224000000E-03,+8.333325E-03
+9.8226000000E-03,-4.999995E-03
+9.8228000000E-03,-1.333334E-02
+9.8230000000E-03,-1.333334E-02
+9.8232000000E-03,-6.666675E-03
+9.8234000000E-03,+1.000001E-02
+9.8236000000E-03,+1.666667E-02
+9.8238000000E-03,+1.500000E-02
+9.8240000000E-03,-1.833333E-02
+9.8242000000E-03,-1.500000E-02
+9.8244000000E-03,-6.666675E-03
+9.8246000000E-03,+3.333330E-03
+9.8248000000E-03,+2.333333E-02
+9.8250000000E-03,+3.000000E-02
+9.8252000000E-03,+6.666660E-03
+9.8254000000E-03,-1.166667E-02
+9.8256000000E-03,-1.500000E-02
+9.8258000000E-03,-8.333340E-03
+9.8260000000E-03,+1.666665E-03
+9.8262000000E-03,+1.166667E-02
+9.8264000000E-03,+3.500000E-02
+9.8266000000E-03,+3.000000E-02
+9.8268000000E-03,+1.000001E-02
+9.8270000000E-03,-1.333334E-02
+9.8272000000E-03,-1.666667E-02
+9.8274000000E-03,+1.666665E-03
+9.8276000000E-03,-3.333330E-03
+9.8278000000E-03,+1.833333E-02
+9.8280000000E-03,+3.333333E-02
+9.8282000000E-03,-3.333330E-03
+9.8284000000E-03,-1.666665E-03
+9.8286000000E-03,-1.000001E-02
+9.8288000000E-03,-3.333330E-03
+9.8290000000E-03,+2.333333E-02
+9.8292000000E-03,+1.666667E-02
+9.8294000000E-03,+1.333334E-02
+9.8296000000E-03,+1.333334E-02
+9.8298000000E-03,+6.666660E-03
+9.8300000000E-03,-1.666665E-03
+9.8302000000E-03,-3.333330E-03
+9.8304000000E-03,+1.166667E-02
+9.8306000000E-03,+2.333333E-02
+9.8308000000E-03,+1.666667E-02
+9.8310000000E-03,+1.000001E-02
+9.8312000000E-03,-6.666675E-03
+9.8314000000E-03,-8.333340E-03
+9.8316000000E-03,-8.333340E-03
+9.8318000000E-03,-8.333340E-03
+9.8320000000E-03,+1.000001E-02
+9.8322000000E-03,+2.000000E-02
+9.8324000000E-03,+1.666667E-02
+9.8326000000E-03,+1.333334E-02
+9.8328000000E-03,+0.000000E+00
+9.8330000000E-03,-1.666667E-02
+9.8332000000E-03,-1.500000E-02
+9.8334000000E-03,+2.333333E-02
+9.8336000000E-03,+2.000000E-02
+9.8338000000E-03,+2.166666E-02
+9.8340000000E-03,-4.999995E-03
+9.8342000000E-03,-2.833334E-02
+9.8344000000E-03,-3.333330E-03
+9.8346000000E-03,-1.666665E-03
+9.8348000000E-03,+4.999995E-03
+9.8350000000E-03,+1.333334E-02
+9.8352000000E-03,+1.666667E-02
+9.8354000000E-03,+2.000000E-02
+9.8356000000E-03,-2.166668E-02
+9.8358000000E-03,-2.000000E-02
+9.8360000000E-03,-1.000001E-02
+9.8362000000E-03,-4.999995E-03
+9.8364000000E-03,+2.500001E-02
+9.8366000000E-03,+3.166667E-02
+9.8368000000E-03,+1.666667E-02
+9.8370000000E-03,+0.000000E+00
+9.8372000000E-03,-1.000001E-02
+9.8374000000E-03,-1.333334E-02
+9.8376000000E-03,+3.333330E-03
+9.8378000000E-03,+1.666667E-02
+9.8380000000E-03,+2.333333E-02
+9.8382000000E-03,+1.500000E-02
+9.8384000000E-03,+3.333330E-03
+9.8386000000E-03,-8.333340E-03
+9.8388000000E-03,-1.666667E-02
+9.8390000000E-03,+0.000000E+00
+9.8392000000E-03,+2.000000E-02
+9.8394000000E-03,+4.833333E-02
+9.8396000000E-03,+1.000001E-02
+9.8398000000E-03,-4.999995E-03
+9.8400000000E-03,-1.166667E-02
+9.8402000000E-03,-1.500000E-02
+9.8404000000E-03,-2.000000E-02
+9.8406000000E-03,+6.666660E-03
+9.8408000000E-03,+2.500001E-02
+9.8410000000E-03,+2.500001E-02
+9.8412000000E-03,+1.333334E-02
+9.8414000000E-03,+1.666665E-03
+9.8416000000E-03,-2.666667E-02
+9.8418000000E-03,+0.000000E+00
+9.8420000000E-03,+1.500000E-02
+9.8422000000E-03,+4.000001E-02
+9.8424000000E-03,+2.500001E-02
+9.8426000000E-03,+8.333325E-03
+9.8428000000E-03,-1.333334E-02
+9.8430000000E-03,-2.500001E-02
+9.8432000000E-03,-1.333334E-02
+9.8434000000E-03,-1.666665E-03
+9.8436000000E-03,+2.333333E-02
+9.8438000000E-03,+2.500001E-02
+9.8440000000E-03,+1.000001E-02
+9.8442000000E-03,-3.333330E-03
+9.8444000000E-03,-3.333330E-03
+9.8446000000E-03,-2.333334E-02
+9.8448000000E-03,-8.333340E-03
+9.8450000000E-03,+0.000000E+00
+9.8452000000E-03,+3.166667E-02
+9.8454000000E-03,+2.166666E-02
+9.8456000000E-03,+4.999995E-03
+9.8458000000E-03,-8.333340E-03
+9.8460000000E-03,-2.000000E-02
+9.8462000000E-03,+8.333325E-03
+9.8464000000E-03,+6.666660E-03
+9.8466000000E-03,+2.000000E-02
+9.8468000000E-03,+2.666667E-02
+9.8470000000E-03,+2.000000E-02
+9.8472000000E-03,+6.666660E-03
+9.8474000000E-03,-4.999995E-03
+9.8476000000E-03,-4.999995E-03
+9.8478000000E-03,+8.333325E-03
+9.8480000000E-03,+2.666667E-02
+9.8482000000E-03,+3.333333E-02
+9.8484000000E-03,+1.166667E-02
+9.8486000000E-03,-1.000001E-02
+9.8488000000E-03,-1.833333E-02
+9.8490000000E-03,-3.333330E-03
+9.8492000000E-03,+0.000000E+00
+9.8494000000E-03,+1.166667E-02
+9.8496000000E-03,+1.166667E-02
+9.8498000000E-03,+2.166666E-02
+9.8500000000E-03,+1.666665E-03
+9.8502000000E-03,-1.666667E-02
+9.8504000000E-03,-1.500000E-02
+9.8506000000E-03,+1.833333E-02
+9.8508000000E-03,+2.333333E-02
+9.8510000000E-03,+2.666667E-02
+9.8512000000E-03,+2.333333E-02
+9.8514000000E-03,+1.333334E-02
+9.8516000000E-03,-1.500000E-02
+9.8518000000E-03,-1.166667E-02
+9.8520000000E-03,+3.333330E-03
+9.8522000000E-03,+6.666660E-03
+9.8524000000E-03,+2.166666E-02
+9.8526000000E-03,+2.166666E-02
+9.8528000000E-03,+3.333330E-03
+9.8530000000E-03,-1.000001E-02
+9.8532000000E-03,-1.166667E-02
+9.8534000000E-03,-4.999995E-03
+9.8536000000E-03,+1.666667E-02
+9.8538000000E-03,+8.333325E-03
+9.8540000000E-03,+2.166666E-02
+9.8542000000E-03,+3.333330E-03
+9.8544000000E-03,-8.333340E-03
+9.8546000000E-03,-4.999995E-03
+9.8548000000E-03,-1.666667E-02
+9.8550000000E-03,+3.333330E-03
+9.8552000000E-03,+1.500000E-02
+9.8554000000E-03,+3.333330E-03
+9.8556000000E-03,+1.333334E-02
+9.8558000000E-03,-1.666665E-03
+9.8560000000E-03,-2.000000E-02
+9.8562000000E-03,-3.333330E-03
+9.8564000000E-03,+1.166667E-02
+9.8566000000E-03,+1.833333E-02
+9.8568000000E-03,+1.000001E-02
+9.8570000000E-03,+2.333333E-02
+9.8572000000E-03,-1.000001E-02
+9.8574000000E-03,-2.000000E-02
+9.8576000000E-03,-3.000000E-02
+9.8578000000E-03,+1.666665E-03
+9.8580000000E-03,+2.333333E-02
+9.8582000000E-03,+2.166666E-02
+9.8584000000E-03,+2.166666E-02
+9.8586000000E-03,-4.999995E-03
+9.8588000000E-03,-1.666667E-02
+9.8590000000E-03,-2.500001E-02
+9.8592000000E-03,-1.000001E-02
+9.8594000000E-03,+1.000001E-02
+9.8596000000E-03,+1.500000E-02
+9.8598000000E-03,+2.333333E-02
+9.8600000000E-03,+1.166667E-02
+9.8602000000E-03,-1.666665E-03
+9.8604000000E-03,-4.999995E-03
+9.8606000000E-03,-6.666675E-03
+9.8608000000E-03,+1.166667E-02
+9.8610000000E-03,+0.000000E+00
+9.8612000000E-03,+2.833334E-02
+9.8614000000E-03,+2.500001E-02
+9.8616000000E-03,+3.333330E-03
+9.8618000000E-03,-1.666667E-02
+9.8620000000E-03,-1.666667E-02
+9.8622000000E-03,+1.833333E-02
+9.8624000000E-03,+2.000000E-02
+9.8626000000E-03,+2.166666E-02
+9.8628000000E-03,+3.166667E-02
+9.8630000000E-03,+6.666660E-03
+9.8632000000E-03,-3.333330E-03
+9.8634000000E-03,-6.666675E-03
+9.8636000000E-03,+6.666660E-03
+9.8638000000E-03,+8.333325E-03
+9.8640000000E-03,+3.000000E-02
+9.8642000000E-03,+2.166666E-02
+9.8644000000E-03,+1.666665E-03
+9.8646000000E-03,-8.333340E-03
+9.8648000000E-03,-2.500001E-02
+9.8650000000E-03,-1.333334E-02
+9.8652000000E-03,+2.000000E-02
+9.8654000000E-03,+2.166666E-02
+9.8656000000E-03,+2.000000E-02
+9.8658000000E-03,+1.166667E-02
+9.8660000000E-03,-6.666675E-03
+9.8662000000E-03,-2.000000E-02
+9.8664000000E-03,-1.000001E-02
+9.8666000000E-03,+1.166667E-02
+9.8668000000E-03,+2.666667E-02
+9.8670000000E-03,+1.666667E-02
+9.8672000000E-03,+1.666665E-03
+9.8674000000E-03,-1.166667E-02
+9.8676000000E-03,-1.833333E-02
+9.8678000000E-03,-2.833334E-02
+9.8680000000E-03,+1.000001E-02
+9.8682000000E-03,+2.666667E-02
+9.8684000000E-03,+2.500001E-02
+9.8686000000E-03,+8.333325E-03
+9.8688000000E-03,-1.333334E-02
+9.8690000000E-03,-2.166668E-02
+9.8692000000E-03,-2.000000E-02
+9.8694000000E-03,-1.166667E-02
+9.8696000000E-03,+1.666667E-02
+9.8698000000E-03,+2.000000E-02
+9.8700000000E-03,+1.000001E-02
+9.8702000000E-03,-4.999995E-03
+9.8704000000E-03,-2.833334E-02
+9.8706000000E-03,-4.999995E-03
+9.8708000000E-03,-3.333330E-03
+9.8710000000E-03,+1.500000E-02
+9.8712000000E-03,+2.333333E-02
+9.8714000000E-03,+0.000000E+00
+9.8716000000E-03,-1.666665E-03
+9.8718000000E-03,-1.000001E-02
+9.8720000000E-03,+6.666660E-03
+9.8722000000E-03,+1.666665E-03
+9.8724000000E-03,+2.166666E-02
+9.8726000000E-03,+2.500001E-02
+9.8728000000E-03,+2.666667E-02
+9.8730000000E-03,+4.999995E-03
+9.8732000000E-03,-2.000000E-02
+9.8734000000E-03,-1.500000E-02
+9.8736000000E-03,+1.666665E-03
+9.8738000000E-03,+1.500000E-02
+9.8740000000E-03,+2.333333E-02
+9.8742000000E-03,+2.000000E-02
+9.8744000000E-03,+8.333325E-03
+9.8746000000E-03,+1.333334E-02
+9.8748000000E-03,-1.666667E-02
+9.8750000000E-03,-8.333340E-03
+9.8752000000E-03,-1.333334E-02
+9.8754000000E-03,+2.166666E-02
+9.8756000000E-03,+3.500000E-02
+9.8758000000E-03,+1.500000E-02
+9.8760000000E-03,-3.333330E-03
+9.8762000000E-03,-1.666667E-02
+9.8764000000E-03,-1.666665E-03
+9.8766000000E-03,-8.333340E-03
+9.8768000000E-03,+1.333334E-02
+9.8770000000E-03,+1.833333E-02
+9.8772000000E-03,+2.166666E-02
+9.8774000000E-03,+1.000001E-02
+9.8776000000E-03,-1.000001E-02
+9.8778000000E-03,-3.166667E-02
+9.8780000000E-03,-4.999995E-03
+9.8782000000E-03,+1.166667E-02
+9.8784000000E-03,+3.166667E-02
+9.8786000000E-03,+1.666667E-02
+9.8788000000E-03,+3.333330E-03
+9.8790000000E-03,-1.333334E-02
+9.8792000000E-03,-2.500001E-02
+9.8794000000E-03,-1.666665E-03
+9.8796000000E-03,+1.000001E-02
+9.8798000000E-03,+2.833334E-02
+9.8800000000E-03,+1.833333E-02
+9.8802000000E-03,+1.666667E-02
+9.8804000000E-03,-1.333334E-02
+9.8806000000E-03,-1.666667E-02
+9.8808000000E-03,-1.166667E-02
+9.8810000000E-03,-6.666675E-03
+9.8812000000E-03,+1.666667E-02
+9.8814000000E-03,+1.166667E-02
+9.8816000000E-03,+2.166666E-02
+9.8818000000E-03,-3.333330E-03
+9.8820000000E-03,-2.166668E-02
+9.8822000000E-03,-4.999995E-03
+9.8824000000E-03,+6.666660E-03
+9.8826000000E-03,+6.666660E-03
+9.8828000000E-03,+3.666666E-02
+9.8830000000E-03,+1.500000E-02
+9.8832000000E-03,+0.000000E+00
+9.8834000000E-03,-1.166667E-02
+9.8836000000E-03,-4.999995E-03
+9.8838000000E-03,+3.333330E-03
+9.8840000000E-03,+1.000001E-02
+9.8842000000E-03,+2.333333E-02
+9.8844000000E-03,+2.333333E-02
+9.8846000000E-03,+3.333330E-03
+9.8848000000E-03,-1.166667E-02
+9.8850000000E-03,-2.500001E-02
+9.8852000000E-03,-1.000001E-02
+9.8854000000E-03,+1.500000E-02
+9.8856000000E-03,+2.666667E-02
+9.8858000000E-03,+2.166666E-02
+9.8860000000E-03,+2.333333E-02
+9.8862000000E-03,+4.999995E-03
+9.8864000000E-03,-1.666665E-03
+9.8866000000E-03,-2.500001E-02
+9.8868000000E-03,+1.166667E-02
+9.8870000000E-03,+1.833333E-02
+9.8872000000E-03,+1.500000E-02
+9.8874000000E-03,+1.500000E-02
+9.8876000000E-03,+1.666667E-02
+9.8878000000E-03,-4.999995E-03
+9.8880000000E-03,+1.666665E-03
+9.8882000000E-03,-1.666665E-03
+9.8884000000E-03,+2.000000E-02
+9.8886000000E-03,+3.500000E-02
+9.8888000000E-03,+2.166666E-02
+9.8890000000E-03,+0.000000E+00
+9.8892000000E-03,-2.166668E-02
+9.8894000000E-03,-2.500001E-02
+9.8896000000E-03,-4.999995E-03
+9.8898000000E-03,+2.166666E-02
+9.8900000000E-03,+2.500001E-02
+9.8902000000E-03,+2.166666E-02
+9.8904000000E-03,-1.666665E-03
+9.8906000000E-03,-1.666665E-03
+9.8908000000E-03,-1.666667E-02
+9.8910000000E-03,-1.833333E-02
